case_id,roi_name,feature_name,value
oaizib_001,roi_3,original_shape_Maximum3DDiameter,87.05285636652687
oaizib_001,roi_3,original_shape_MeshVolume,133823.68842341957
oaizib_001,roi_3,original_shape_MinorAxisLength,61.28832186569636
oaizib_001,roi_3,original_shape_Sphericity,0.7563911349087004
oaizib_001,roi_3,original_shape_SurfaceArea,16727.31972604408
oaizib_001,roi_3,original_shape_SurfaceVolumeRatio,0.12499520767293949
oaizib_001,roi_3,original_shape_VoxelVolume,133839.5951023307
oaizib_001,roi_3,original_firstorder_10Percentile,33.0
oaizib_001,roi_3,original_firstorder_90Percentile,72.0
oaizib_001,roi_3,original_firstorder_Energy,4163863467.0
oaizib_001,roi_3,original_firstorder_Entropy,1.4438496600961737
oaizib_001,roi_3,original_firstorder_InterquartileRange,21.0
oaizib_001,roi_3,original_firstorder_Kurtosis,10.440287911113375
oaizib_001,roi_3,original_firstorder_Maximum,304.0
oaizib_001,roi_3,original_firstorder_MeanAbsoluteDeviation,12.394134885585121
oaizib_001,roi_3,original_firstorder_Mean,51.37510115040335
oaizib_001,roi_3,original_firstorder_Median,50.0
oaizib_001,roi_3,original_firstorder_Minimum,4.0
oaizib_001,roi_3,original_firstorder_Range,300.0
oaizib_001,roi_3,original_firstorder_RobustMeanAbsoluteDeviation,8.81971211080028
oaizib_001,roi_3,original_firstorder_RootMeanSquared,53.80226423667596
oaizib_001,roi_3,original_firstorder_Skewness,1.2552555044575748
oaizib_001,roi_3,original_firstorder_TotalEnergy,387423285.9244986
oaizib_001,roi_3,original_firstorder_Uniformity,0.4193871748114714
oaizib_001,roi_3,original_firstorder_Variance,255.2826187789254
oaizib_001,roi_3,original_glcm_Autocorrelation,6.867043613031848
oaizib_001,roi_3,original_glcm_ClusterProminence,19.878786865150573
oaizib_001,roi_3,original_glcm_ClusterShade,2.0107559742496317
oaizib_001,roi_3,original_glcm_ClusterTendency,1.429053982767278
oaizib_001,roi_3,original_glcm_Contrast,0.4707236992789868
oaizib_001,roi_3,original_glcm_Correlation,0.504421217770131
oaizib_001,roi_3,original_glcm_DifferenceAverage,0.4123436133423396
oaizib_001,roi_3,original_glcm_DifferenceEntropy,1.0926377177312239
oaizib_001,roi_3,original_glcm_DifferenceVariance,0.2987681311013477
oaizib_001,roi_3,original_glcm_Id,0.8024465627600821
oaizib_001,roi_3,original_glcm_Idm,0.7994605039275969
oaizib_001,roi_3,original_glcm_Idmn,0.9972513572659275
oaizib_001,roi_3,original_glcm_Idn,0.9708150266736278
oaizib_001,roi_3,original_glcm_Imc1,-0.14236968766905786
oaizib_001,roi_3,original_glcm_Imc2,0.5707632045172315
oaizib_001,roi_3,original_glcm_InverseVariance,0.3703339783666373
oaizib_001,roi_3,original_glcm_JointAverage,2.574385460815239
oaizib_001,roi_3,original_glcm_JointEnergy,0.2145730279566324
oaizib_001,roi_3,original_glcm_JointEntropy,2.673110547951435
oaizib_001,roi_3,original_glcm_MCC,0.5978950344834378
oaizib_001,roi_3,original_glcm_MaximumProbability,0.3327692197148462
oaizib_001,roi_3,original_glcm_SumAverage,5.148770921630478
oaizib_001,roi_3,original_glcm_SumEntropy,2.158382832731424
oaizib_001,roi_3,original_glcm_SumSquares,0.4749444205115663
oaizib_001,roi_3,original_gldm_DependenceEntropy,5.817151421300002
oaizib_001,roi_3,original_gldm_DependenceNonUniformity,64556.54361911277
oaizib_001,roi_3,original_gldm_DependenceNonUniformityNormalized,0.044879178185377594
oaizib_001,roi_3,original_gldm_DependenceVariance,40.3101140248025
oaizib_001,roi_3,original_gldm_GrayLevelNonUniformity,603268.3203819105
oaizib_001,roi_3,original_gldm_GrayLevelVariance,0.47871964689610985
oaizib_001,roi_3,original_gldm_HighGrayLevelEmphasis,7.115278785805852
oaizib_001,roi_3,original_gldm_LargeDependenceEmphasis,316.9754958802935
oaizib_001,roi_3,original_gldm_LargeDependenceHighGrayLevelEmphasis,1989.7702161768345
oaizib_001,roi_3,original_gldm_LargeDependenceLowGrayLevelEmphasis,60.61665155698243
oaizib_001,roi_3,original_gldm_LowGrayLevelEmphasis,0.1868083250134903
oaizib_001,roi_3,original_gldm_SmallDependenceEmphasis,0.017383767767518127
oaizib_001,roi_3,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.1723329301031514
oaizib_001,roi_3,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.005274488251791227
oaizib_001,roi_3,original_glrlm_GrayLevelNonUniformity,208457.8422970401
oaizib_001,roi_3,original_glrlm_GrayLevelNonUniformityNormalized,0.36330018920350265
oaizib_001,roi_3,original_glrlm_GrayLevelVariance,0.65894589058733
oaizib_001,roi_3,original_glrlm_HighGrayLevelRunEmphasis,7.966784694245673
oaizib_001,roi_3,original_glrlm_LongRunEmphasis,13.975168750333768
oaizib_001,roi_3,original_glrlm_LongRunHighGrayLevelEmphasis,85.13316456180904
oaizib_001,roi_3,original_glrlm_LongRunLowGrayLevelEmphasis,2.779746182571828
oaizib_001,roi_3,original_glrlm_LowGrayLevelRunEmphasis,0.18676420194319165
oaizib_001,roi_3,original_glrlm_RunEntropy,3.9783988890813777
oaizib_001,roi_3,original_glrlm_RunLengthNonUniformity,178181.32742262952
oaizib_001,roi_3,original_glrlm_RunLengthNonUniformityNormalized,0.3070442389990917
oaizib_001,roi_3,original_glrlm_RunPercentage,0.3987207187897931
oaizib_001,roi_3,original_glrlm_RunVariance,7.475064676872102
oaizib_001,roi_3,original_glrlm_ShortRunEmphasis,0.5635915069277677
oaizib_001,roi_3,original_glrlm_ShortRunHighGrayLevelEmphasis,4.837696890281719
oaizib_001,roi_3,original_glrlm_ShortRunLowGrayLevelEmphasis,0.10947467422233453
oaizib_001,roi_3,original_glszm_GrayLevelNonUniformity,5030.843083485679
oaizib_001,roi_3,original_glszm_GrayLevelNonUniformityNormalized,0.25547649215344703
oaizib_001,roi_3,original_glszm_GrayLevelVariance,2.5482874619743274
oaizib_001,roi_3,original_glszm_HighGrayLevelZoneEmphasis,10.966890107657932
oaizib_001,roi_3,original_glszm_LargeAreaEmphasis,42868343.48679667
oaizib_001,roi_3,original_glszm_LargeAreaHighGrayLevelEmphasis,267580973.50096485
oaizib_001,roi_3,original_glszm_LargeAreaLowGrayLevelEmphasis,8087669.747300371
oaizib_001,roi_3,original_glszm_LowGrayLevelZoneEmphasis,0.3825931817769669
oaizib_001,roi_3,original_glszm_SizeZoneNonUniformity,5851.699674994922
oaizib_001,roi_3,original_glszm_SizeZoneNonUniformityNormalized,0.2971612672656369
oaizib_001,roi_3,original_glszm_SmallAreaEmphasis,0.5599130866748359
oaizib_001,roi_3,original_glszm_SmallAreaHighGrayLevelEmphasis,5.97787024866802
oaizib_001,roi_3,original_glszm_SmallAreaLowGrayLevelEmphasis,0.22503782889873253
oaizib_001,roi_3,original_glszm_ZoneEntropy,4.818948360902308
oaizib_001,roi_3,original_glszm_ZonePercentage,0.013689716445178567
oaizib_001,roi_3,original_glszm_ZoneVariance,42863007.54486645
oaizib_001,roi_3,original_ngtdm_Busyness,3461.1173309333494
oaizib_001,roi_3,original_ngtdm_Coarseness,5.262279222650538e-06
oaizib_001,roi_3,original_ngtdm_Complexity,42.40820239031512
oaizib_001,roi_3,original_ngtdm_Contrast,0.002190587017291835
oaizib_001,roi_3,original_ngtdm_Strength,0.001724290348266818
oaizib_001,roi_4,original_shape_Elongation,0.6968111148352124
oaizib_001,roi_4,original_shape_Flatness,0.09096431355405515
oaizib_001,roi_4,original_shape_LeastAxisLength,4.1706645283272366
oaizib_001,roi_4,original_shape_MajorAxisLength,45.84945859948514
oaizib_001,roi_4,original_shape_Maximum2DDiameterColumn,33.002096932345566
oaizib_001,roi_4,original_shape_Maximum2DDiameterRow,48.147088269191784
oaizib_001,roi_4,original_shape_Maximum2DDiameterSlice,48.3738059902277
oaizib_001,roi_4,original_shape_Maximum3DDiameter,48.98563946237721
oaizib_001,roi_4,original_shape_MeshVolume,2410.305755406566
oaizib_001,roi_4,original_shape_MinorAxisLength,31.948412361298157
oaizib_001,roi_4,original_shape_Sphericity,0.2935383948737841
oaizib_001,roi_4,original_shape_SurfaceArea,2961.6515990215253
oaizib_001,roi_4,original_shape_SurfaceVolumeRatio,1.2287451881896037
oaizib_001,roi_4,original_shape_VoxelVolume,2417.5670787373224
oaizib_001,roi_4,original_firstorder_10Percentile,101.0
oaizib_001,roi_4,original_firstorder_90Percentile,197.0
oaizib_001,roi_4,original_firstorder_Energy,605682164.0
oaizib_001,roi_4,original_firstorder_Entropy,2.567123694042439
oaizib_001,roi_4,original_firstorder_InterquartileRange,57.0
oaizib_001,roi_4,original_firstorder_Kurtosis,2.245831479769605
oaizib_001,roi_4,original_firstorder_Maximum,277.0
oaizib_001,roi_4,original_firstorder_MeanAbsoluteDeviation,30.691850834604878
oaizib_001,roi_4,original_firstorder_Mean,148.29396143632374
oaizib_001,roi_4,original_firstorder_Median,146.0
oaizib_001,roi_4,original_firstorder_Minimum,48.0
oaizib_001,roi_4,original_firstorder_Range,229.0
oaizib_001,roi_4,original_firstorder_RobustMeanAbsoluteDeviation,23.64720151484284
oaizib_001,roi_4,original_firstorder_RootMeanSquared,152.67845120998652
oaizib_001,roi_4,original_firstorder_Skewness,0.13291516611410192
oaizib_001,roi_4,original_firstorder_TotalEnergy,56355203.781887375
oaizib_001,roi_4,original_firstorder_Uniformity,0.1847029216028885
oaizib_001,roi_4,original_firstorder_Variance,1319.610465402354
oaizib_001,roi_4,original_glcm_Autocorrelation,31.244866502330954
oaizib_001,roi_4,original_glcm_ClusterProminence,108.91032593174347
oaizib_001,roi_4,original_glcm_ClusterShade,2.1784845333075245
oaizib_001,roi_4,original_glcm_ClusterTendency,6.9365675036013625
oaizib_001,roi_4,original_glcm_Contrast,1.301370968462268
oaizib_001,roi_4,original_glcm_Correlation,0.6816596981304405
oaizib_001,roi_4,original_glcm_DifferenceAverage,0.8077849750466665
oaizib_001,roi_4,original_glcm_DifferenceEntropy,1.5599570241812917
oaizib_001,roi_4,original_glcm_DifferenceVariance,0.6043262998589841
oaizib_001,roi_4,original_glcm_Id,0.6666549099888648
oaizib_001,roi_4,original_glcm_Idm,0.6445305283885161
oaizib_001,roi_4,original_glcm_Idmn,0.9896487011837555
oaizib_001,roi_4,original_glcm_Idn,0.9357095251945393
oaizib_001,roi_4,original_glcm_Imc1,-0.20653424319539432
oaizib_001,roi_4,original_glcm_Imc2,0.7651379090621261
oaizib_001,roi_4,original_glcm_InverseVariance,0.4800033924292756
oaizib_001,roi_4,original_glcm_JointAverage,5.462232285784278
oaizib_001,roi_4,original_glcm_JointEnergy,0.05607614092972721
oaizib_001,roi_4,original_glcm_JointEntropy,4.536920850907529
oaizib_001,roi_4,original_glcm_MCC,0.6894694757149128
oaizib_001,roi_4,original_glcm_MaximumProbability,0.10390826368101952
oaizib_001,roi_4,original_glcm_SumAverage,10.924464571568556
oaizib_001,roi_4,original_glcm_SumEntropy,3.386147817210609
oaizib_001,roi_4,original_glcm_SumSquares,2.0594846180159077
oaizib_001,roi_4,original_gldm_DependenceEntropy,6.663514959130303
oaizib_001,roi_4,original_gldm_DependenceNonUniformity,1600.2182580918293
oaizib_001,roi_4,original_gldm_DependenceNonUniformityNormalized,0.06158712458499131
oaizib_001,roi_4,original_gldm_DependenceVariance,22.32270575832603
oaizib_001,roi_4,original_gldm_GrayLevelNonUniformity,4799.136012007852
oaizib_001,roi_4,original_gldm_GrayLevelVariance,2.1796273204718957
oaizib_001,roi_4,original_gldm_HighGrayLevelEmphasis,31.884078051033367
oaizib_001,roi_4,original_gldm_LargeDependenceEmphasis,116.07247046145557
oaizib_001,roi_4,original_gldm_LargeDependenceHighGrayLevelEmphasis,3407.578955470885
